,label,site,site.code,sub.site,sub.site.code,transect,trans,site.label,date,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,rug,lat,lon,d.range.code,depth.range,depth,t.length,t.width,t.area,family ,order,sp.code,sp.rich,sp.length,species,sp.n,data.origin
1653,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,7,,Diplodus.vulgaris,1,Sala - PEW
1654,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,7,,Oblada.melanura,1,Sala - PEW
1659,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,7,,Symphodus.roissali,1,Sala - PEW
1652,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,7,,Diplodus.sargus,2,Sala - PEW
1656,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,7,,Serranus.scriba,2,Sala - PEW
1658,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,7,,Symphodus.mediterraneus,1,Sala - PEW
1660,GEN2CF,GENOVA,GEN,2,2GEN,C,1241,GEN2CF,,Summer,NO,,,,,,1.25,44.362,9.126,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,7,,Symphodus.tinca,3,Sala - PEW
1661,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,7,,Apogon.imberbis,5,Sala - PEW
1667,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,7,,Serranus.cabrilla,1,Sala - PEW
1662,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,7,,Chromis.chromis,150,Sala - PEW
1663,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,7,,Coris.julis,8,Sala - PEW
1664,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,7,,Diplodus.annularis,1,Sala - PEW
1665,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,7,,Diplodus.vulgaris,2,Sala - PEW
1666,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,LM,7,,Labrus.merula,1,Sala - PEW
1671,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,7,,Symphodus.melanocercus,1,Sala - PEW
1672,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,7,,Symphodus.ocellatus,2,Sala - PEW
1668,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,7,,Serranus.scriba,1,Sala - PEW
1669,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPICARA,7,,Spicara.maena,7,Sala - PEW
1670,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,7,,Spondyliosoma.cantharus,1,Sala - PEW
1673,GEN3AF,GENOVA,GEN,3,3GEN,A,1242,GEN3AF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,7,,Symphodus.tinca,5,Sala - PEW
1676,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,7,,Serranus.cabrilla,1,Sala - PEW
1674,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,7,,Chromis.chromis,20,Sala - PEW
1675,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,7,,Coris.julis,12,Sala - PEW
1677,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DOD,7,,Symphodus.doderleini,2,Sala - PEW
1679,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,7,,Symphodus.melanocercus,1,Sala - PEW
1680,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,7,,Symphodus.ocellatus,3,Sala - PEW
1681,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,7,,Symphodus.roissali,5,Sala - PEW
1682,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROS,7,,Symphodus.rostratus,1,Sala - PEW
1678,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,7,,Symphodus.mediterraneus,2,Sala - PEW
1683,GEN3BF,GENOVA,GEN,3,3GEN,B,1243,GEN3BF,,Summer,NO,,,,,,1.56,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,7,,Symphodus.tinca,8,Sala - PEW
1684,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,8,,Apogon.imberbis,5,Sala - PEW
1692,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,8,,Serranus.cabrilla,1,Sala - PEW
1685,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,8,,Chromis.chromis,100,Sala - PEW
1686,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,8,,Coris.julis,10,Sala - PEW
1687,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,8,,Diplodus.annularis,1,Sala - PEW
1689,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,8,,Diplodus.vulgaris,1,Sala - PEW
1691,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Scorpaenidae,Scorpaeniformes,NOT,8,,Scorpaena.notata,1,Sala - PEW
1694,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,8,,Symphodus.ocellatus,2,Sala - PEW
1688,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,8,,Diplodus.sargus,3,Sala - PEW
1690,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,8,,Sarpa.salpa,20,Sala - PEW
1693,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,8,,Serranus.scriba,2,Sala - PEW
1695,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,8,,Symphodus.tinca,7,Sala - PEW
1696,GEN3CF,GENOVA,GEN,3,3GEN,C,1244,GEN3CF,,Summer,NO,,,,,,1.61,44.371,9.092,3,08-‹š”,10,25,5,125,Tripterygiidae,Perciformes,TRIP,8,,Tripterygion.delaisi,1,Sala - PEW
1464,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,8,,Serranus.cabrilla,2,Sala - PEW
1458,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,8,,Chromis.chromis,40,Sala - PEW
1459,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,8,,Coris.julis,9,Sala - PEW
1460,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,8,,Diplodus.annularis,1,Sala - PEW
1462,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,8,,Oblada.melanura,20,Sala - PEW
1467,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,8,,Symphodus.ocellatus,1,Sala - PEW
1468,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,8,,Symphodus.roissali,1,Sala - PEW
1461,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,8,,Diplodus.sargus,11,Sala - PEW
1463,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,8,,Sarpa.salpa,3,Sala - PEW
1465,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,8,,Serranus.scriba,2,Sala - PEW
1466,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,8,,Symphodus.mediterraneus,1,Sala - PEW
1469,GEN4AF,GENOVA,GEN,4,4GEN,A,1245,GEN4AF,,Summer,NO,,,,,,1.61,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,8,,Symphodus.tinca,4,Sala - PEW
1470,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,12,,Apogon.imberbis,2,Sala - PEW
1471,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,BOOPS,12,,Boops.boops,7,Sala - PEW
1479,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,12,,Serranus.cabrilla,3,Sala - PEW
1472,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,12,,Chromis.chromis,10,Sala - PEW
1473,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,12,,Coris.julis,11,Sala - PEW
1474,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,12,,Diplodus.annularis,3,Sala - PEW
1476,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,12,,Diplodus.vulgaris,2,Sala - PEW
1481,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,12,,Symphodus.melanocercus,1,Sala - PEW
1477,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,12,,Oblada.melanura,4,Sala - PEW
1482,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,12,,Symphodus.roissali,1,Sala - PEW
1475,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,12,,Diplodus.sargus,7,Sala - PEW
1478,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,12,,Sarpa.salpa,2,Sala - PEW
1480,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,12,,Serranus.scriba,2,Sala - PEW
1483,GEN4BF,GENOVA,GEN,4,4GEN,B,1246,GEN4BF,,Summer,NO,,,,,,1.79,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,12,,Symphodus.tinca,5,Sala - PEW
1491,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,10,,Serranus.cabrilla,2,Sala - PEW
1484,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,10,,Chromis.chromis,60,Sala - PEW
1485,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,10,,Coris.julis,12,Sala - PEW
1486,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,10,,Diplodus.annularis,2,Sala - PEW
1488,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,10,,Diplodus.vulgaris,5,Sala - PEW
1494,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,10,,Symphodus.melanocercus,2,Sala - PEW
1489,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Mugilidae,Mugiliformes,MSUR,10,,Mullus.surmuletus,2,Sala - PEW
1490,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,10,,Oblada.melanura,10,Sala - PEW
1495,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,10,,Symphodus.roissali,1,Sala - PEW
1496,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROS,10,,Symphodus.rostratus,1,Sala - PEW
1487,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,10,,Diplodus.sargus,7,Sala - PEW
1492,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,10,,Serranus.scriba,1,Sala - PEW
1493,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,10,,Symphodus.mediterraneus,1,Sala - PEW
1497,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,10,,Symphodus.tinca,8,Sala - PEW
1498,GEN4CF,GENOVA,GEN,4,4GEN,C,1247,GEN4CF,,Summer,NO,,,,,,1.72,44.367,9.107,3,08-‹š”,10,25,5,125,Tripterygiidae,Perciformes,TRIP,10,,Tripterygion.delaisi,1,Sala - PEW
1499,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,10,,Apogon.imberbis,2,Sala - PEW
1506,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,10,,Serranus.cabrilla,2,Sala - PEW
1500,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,10,,Chromis.chromis,20,Sala - PEW
1501,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,10,,Coris.julis,15,Sala - PEW
1502,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,10,,Diplodus.annularis,3,Sala - PEW
1504,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,10,,Diplodus.vulgaris,2,Sala - PEW
1509,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,10,,Symphodus.melanocercus,1,Sala - PEW
1505,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Mugilidae,Mugiliformes,MSUR,10,,Mullus.surmuletus,2,Sala - PEW
1510,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,10,,Symphodus.ocellatus,2,Sala - PEW
1503,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,10,,Diplodus.sargus,5,Sala - PEW
1507,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,10,,Serranus.scriba,1,Sala - PEW
1508,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,10,,Symphodus.mediterraneus,1,Sala - PEW
1511,GEN5AF,GENOVA,GEN,5,5GEN,A,1248,GEN5AF,,Summer,NO,,,,,,1.15,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,10,,Symphodus.tinca,6,Sala - PEW
1520,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,12,,Serranus.cabrilla,1,Sala - PEW
1512,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,12,,Chromis.chromis,110,Sala - PEW
1513,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,12,,Coris.julis,16,Sala - PEW
1514,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,12,,Diplodus.annularis,4,Sala - PEW
1516,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,12,,Diplodus.vulgaris,6,Sala - PEW
1517,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Gobiidae,Perciformes,GG,12,,Gobius.geniporus,1,Sala - PEW
1518,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Mugilidae,Mugiliformes,LIZA,12,,Liza.aurata,10,Sala - PEW
1524,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,12,,Symphodus.ocellatus,1,Sala - PEW
1525,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROI,12,,Symphodus.roissali,2,Sala - PEW
1526,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROS,12,,Symphodus.rostratus,2,Sala - PEW
1515,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,12,,Diplodus.sargus,6,Sala - PEW
1519,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,12,,Sarpa.salpa,10,Sala - PEW
1522,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,12,,Serranus.scriba,2,Sala - PEW
1521,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Carangidae,,SD,12,,Seriola.dumerili,1,Sala - PEW
1523,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,12,,Spondyliosoma.cantharus,4,Sala - PEW
1527,GEN5BF,GENOVA,GEN,5,5GEN,B,1249,GEN5BF,,Summer,NO,,,,,,1.43,44.375,9.077,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,12,,Symphodus.tinca,10,Sala - PEW
1528,GEN5CF,GENOVA,GEN,5,5GEN,C,1250,GEN5CF,,Summer,NO,,,,,,1.52,44.375,9.077,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,BOOPS,14,,Boops.boops,2,Sala - PEW
